Book Id,Title,Author,Author l-f,Additional Authors,ISBN,ISBN13,My Rating,Average Rating,Publisher,Binding,Number of Pages,Year Published,Original Publication Year,Date Read,Date Added,Bookshelves,Bookshelves with positions,Exclusive Shelf,My Review,Spoiler,Private Notes,Read Count,Recommended For,Recommended By,Owned Copies,Original Purchase Date,Original Purchase Location,Condition,Condition Description,BCID
50158,N.P,Banana Yoshimoto,"Yoshimoto, Banana",Ann Sherif,"=""0802142990""","=""9780802142993""",3,3.56,Grove Press,Paperback,208,2007,1990,2017/07/03,2017/07/03,,,read,,,,1,,,0,,,,,
29939057,Void Star,Zachary Mason,"Mason, Zachary",,"=""0374285063""","=""9780374285067""",2,3.74,"Farrar, Straus and Giroux",Hardcover,385,2017,2017,2017/07/01,2017/07/01,,,read,,,,1,,,0,,,,,
16247807,Bury My Heart at Wounded Knee: An Indian History of the American West,Dee Brown,"Brown, Dee",,"=""""","=""""",4,4.21,Open Road,Kindle Edition,481,2012,1970,2017/06/21,2017/06/24,,,read,,,,1,,,0,,,,,
9118135,State of Wonder,Ann Patchett,"Patchett, Ann",,"=""0062049801""","=""9780062049803""",5,3.85,HarperCollins Publishers,Hardcover,353,2011,2011,2017/06/16,2017/06/16,,,read,,,,1,,,0,,,,,
29999,The Maltese Falcon,Dashiell Hammett,"Hammett, Dashiell",,"=""0752865331""","=""9780752865331""",3,3.92,Orion,Paperback,213,2005,1930,2017/06/14,2017/06/14,,,read,,,,1,,,0,,,,,
33236412,Void Star,Zachary Mason,"Mason, Zachary",,"=""""","=""""",0,3.74,"Farrar, Straus and Giroux",Kindle Edition,400,2017,2017,2017/07/01,2017/06/12,,,read,,,,0,,,0,,,,,
334176,"The Sparrow (The Sparrow, #1)",Mary Doria Russell,"Russell, Mary Doria",,"=""0449912558""","=""9780449912553""",5,4.17,Ballantine Books,Paperback,431,1997,1996,2017/06/03,2017/06/02,,,read,,,,0,,,0,,,,,
17264061,"The Once and Future King (The Once and Future King, #1-4)",T.H. White,"White, T.H.",,"=""""","=""""",4,4.08,Ace,Kindle Edition,692,2011,1958,2017/05/15,2017/05/15,,,read,,,,1,,,0,,,,,
22007410,The Lathe of Heaven,Ursula K. Le Guin,"Guin, Ursula K. Le",,"=""""","=""""",4,4.09,Diversion Books,Kindle Edition,194,2014,1971,2017/05/08,2017/05/08,,,read,,,,1,,,0,,,,,
12700353,Me and Earl and the Dying Girl,Jesse Andrews,"Andrews, Jesse",,"=""1419701762""","=""9781419701764""",4,3.58,Amulet Books,Hardcover,295,2012,2012,,2017/05/07,,,read,,,,1,,,0,,,,,
5868297,The Thirteenth Tale,Diane Setterfield,"Setterfield, Diane",,"=""""","=""""",5,3.95,Atria Books,Kindle Edition,416,2006,2006,2017/05/04,2017/05/04,,,read,,,,1,,,0,,,,,
168642,In Cold Blood,Truman Capote,"Capote, Truman",,"=""0679745580""","=""9780679745587""",4,4.05,Vintage,Paperback,343,1994,1965,,2017/05/03,,,read,,,,1,,,0,,,,,
5826,Bel Canto,Ann Patchett,"Patchett, Ann",,"=""0060838728""","=""9780060838720""",5,3.92,Harper Perennial,Paperback,352,2005,2001,2017/04/18,2017/04/17,,,read,,,,1,,,0,,,,,
25733990,"Sleeping Giants (Themis Files, #1)",Sylvain Neuvel,"Neuvel, Sylvain",,"=""1101886692""","=""9781101886694""",2,3.84,Del Rey,Hardcover,304,2016,2016,2017/04/08,2017/04/08,,,read,,,,1,,,0,,,,,
31028312,"The Big Sleep (Philip Marlowe, #1)",Raymond Chandler,"Chandler, Raymond",,"=""""","=""""",4,4.04,,Kindle Edition,,2016,1939,2017/04/07,2017/04/06,,,read,,,,1,,,0,,,,,
28220871,"Wolf Moon (Luna, #2)",Ian McDonald,"McDonald, Ian",,"=""0765375532""","=""9780765375537""",3,4.06,Tor Books,Hardcover,382,2017,2017,2017/03/29,2017/03/29,,,read,,,,1,,,0,,,,,
1011632,Mister B. Gone,Clive Barker,"Barker, Clive",,"=""0060182989""","=""9780060182984""",3,3.32,HarperCollins Publishers,Hardcover,248,2007,2007,,2017/03/24,,,read,,,,1,,,0,,,,,
26228034,"The Obelisk Gate (The Broken Earth, #2)",N.K. Jemisin,"Jemisin, N.K.",,"=""0356508366""","=""9780356508368""",3,4.37,Orbit,Paperback,448,2016,2016,2017/03/18,2017/03/19,,,read,,,,1,,,0,,,,,
28220647,"Seven Surrenders (Terra Ignota, #2)",Ada Palmer,"Palmer, Ada",,"=""0765378027""","=""9780765378026""",5,4.25,Tor Books,Hardcover,365,2017,2017,2017/03/09,2017/03/09,,,read,,,,1,,,0,,,,,
19161852,"The Fifth Season (The Broken Earth, #1)",N.K. Jemisin,"Jemisin, N.K.",,"=""0316229296""","=""9780316229296""",3,4.31,Orbit,Paperback,468,2015,2015,2017/03/06,2017/03/06,,,read,,,,1,,,0,,,,,
30045288,"A Conjuring of Light (Shades of Magic, #3)",V.E. Schwab,"Schwab, V.E.",,"=""""","=""""",2,4.44,Tor Books,Kindle Edition,624,2017,2017,2017/02/24,2017/02/24,,,read,,,,1,,,0,,,,,
13279700,The Croning,Laird Barron,"Barron, Laird",,"=""1597802301""","=""9781597802307""",0,3.73,Night Shade Books,Hardcover,245,2012,2012,,2017/02/13,to-read,to-read (#34),to-read,,,,0,,,0,,,,,
33297829,The Flight of the Silvers (Silvers #1),Daniel Price,"Price, Daniel",,"=""""","=""""",0,3.92,Blue Rider,Kindle Edition,626,2016,2014,,2017/02/13,to-read,to-read (#33),to-read,,,,0,,,0,,,,,
25328846,"Arm of the Sphinx (The Books of Babel, #2)",Josiah Bancroft,"Bancroft, Josiah",,"=""""","=""""",3,4.58,,Kindle Edition,381,2015,2015,2017/02/13,2017/02/13,,,read,,,,2,,,0,,,,,
18940614,"Senlin Ascends (The Books of Babel, #1)",Josiah Bancroft,"Bancroft, Josiah",,"=""""","=""""",5,4.39,Josiah Bancroft,Kindle Edition,371,2013,2013,2017/02/11,2017/02/11,sff,sff (#12),read,,,,2,,,0,,,,,
8490112,"Daughter of Smoke & Bone (Daughter of Smoke & Bone, #1)",Laini Taylor,"Taylor, Laini",,"=""0316134023""","=""9780316134026""",0,4.04,"Little, Brown Books for Young Readers",Hardcover,422,2011,2011,,2017/02/09,to-read,to-read (#32),to-read,,,,0,,,0,,,,,
30153293,All Our Wrong Todays,Elan Mastai,"Mastai, Elan",,"=""1101985135""","=""9781101985137""",0,3.85,Dutton Books,Hardcover,373,2017,2017,,2017/02/09,to-read,to-read (#31),to-read,,,,0,,,0,,,,,
23677341,We Are the Ants,Shaun David Hutchinson,"Hutchinson, Shaun David",,"=""148144963X""","=""9781481449632""",0,4.24,Simon Pulse,Hardcover,455,2016,2016,,2017/02/07,to-read,to-read (#30),to-read,,,,0,,,0,,,,,
25251757,You Will Know Me,Megan Abbott,"Abbott, Megan",,"=""031623107X""","=""9780316231077""",0,3.46,Little Brown,Hardcover,345,2016,2016,,2017/02/07,to-read,to-read (#29),to-read,,,,0,,,0,,,,,
23532981,Railhead,Philip Reeve,"Reeve, Philip",,"=""0192742752""","=""9780192742759""",4,4.05,Oxford University Press,Hardcover,312,2015,2015,2017/02/05,2017/02/05,,,read,,,,1,,,0,,,,,
32065577,His Bloody Project: Documents Relating to the Case of Roderick Macrae,Graeme Macrae Burnet,"Burnet, Graeme Macrae",,"=""""","=""""",4,3.97,Skyhorse Publishing,Kindle Edition,288,2016,2015,2017/02/04,2017/02/03,,,read,,,,1,,,0,,,,,
1315112,"The Run to Chaos Keep (Quintara Marathon, #2)",Jack L. Chalker,"Chalker, Jack L.",,"=""0671577999""","=""9780671577995""",2,3.68,Baen Books,Paperback,352,1999,1991,2017/01/29,2017/01/29,,,read,,,,,,,0,,,,,
1305751,"The Ninety Trillion Fausts (Quintara Marathon, #3)",Jack L. Chalker,"Chalker, Jack L.",,"=""044158103X""","=""9780441581030""",1,3.74,Ace Books,Paperback,360,1992,1991,2017/01/29,2017/01/29,,,read,,,,,,,0,,,,,
23559647,"The Vagrant (The Vagrant, #1)",Peter  Newman,"Newman, Peter",,"=""0007593082""","=""9780007593088""",2,3.66,HarperVoyager,Paperback,400,2015,2015,2017/01/28,2017/01/28,,,read,,,,,,,0,,,,,
23168277,The Sympathizer,Viet Thanh Nguyen,"Nguyen, Viet Thanh",,"=""0802123457""","=""9780802123459""",4,4.00,Grove Press,Hardcover,371,2015,2015,2017/01/24,2017/01/24,,,read,,,,,,,0,,,,,
6285903,"Retribution Falls (Tales of the Ketty Jay, #1)",Chris Wooding,"Wooding, Chris",,"=""0575085150""","=""9780575085152""",3,3.98,Gollancz,Paperback,380,2009,2009,2017/01/12,2017/01/08,,,read,,,,,,,0,,,,,
9666139,Space Captain Smith (Chronicles of Isambard Smith #1),Toby Frost,"Frost, Toby",,"=""""","=""""",3,3.69,Myrmidon Books,Kindle Edition,320,2010,2008,,2017/01/08,,,read,,,,1,,,0,,,,,
6334,Never Let Me Go,Kazuo Ishiguro,"Ishiguro, Kazuo",,"=""1400078776""","=""9781400078776""",4,3.80,Vintage Books ,Paperback,288,2010,2005,2017/01/08,2017/01/08,,,read,,,,,,,0,,,,,
29942174,Livia Lone (Livia Lone #1),Barry Eisler,"Eisler, Barry",,"=""""","=""""",1,4.16,Thomas & Mercer,Kindle Edition,368,2016,2016,2017/01/06,2017/01/06,,,read,,,,,,,0,,,,,
23444482,The Traitor Baru Cormorant,Seth Dickinson,"Dickinson, Seth",,"=""0765380722""","=""9780765380722""",5,4.04,Tor,Hardcover,399,2015,2015,2017/01/05,2017/01/05,"fivers, sff","fivers (#18), sff (#5)",read,,,,,,,0,,,,,
26114135,All the Ugly and Wonderful Things,Bryn Greenwood,"Greenwood, Bryn",,"=""1250074134""","=""9781250074133""",4,4.13,Thomas Dunne Books,Hardcover,346,2016,2016,2017/01/03,2017/01/03,,,read,,,,,,,0,,,,,
17912498,The Queen of the Night,Alexander Chee,"Chee, Alexander",,"=""0618663029""","=""9780618663026""",3,3.46,Houghton Mifflin Harcourt,Hardcover,561,2016,2016,2017/01/02,2017/01/02,,,read,,,,,,,0,,,,,
29008738,"The Bird and the Sword (The Bird and the Sword Chronicles, #1)",Amy Harmon,"Harmon, Amy",,"=""1533134138""","=""9781533134134""",2,4.30,Createspace Independent Publishing Platform,Paperback,352,2016,2016,2016/12/28,2016/12/28,,,read,,,,,,,0,,,,,
23208397,Underground Airlines,Ben H. Winters,"Winters, Ben H.",,"=""0316261246""","=""9780316261241""",3,3.88,Mulholland Books,Hardcover,327,2016,2016,2016/12/23,2016/12/23,,,read,,,,,,,0,,,,,
26795307,Moonglow,Michael Chabon,"Chabon, Michael",,"=""0062225553""","=""9780062225559""",4,3.89,Harper,Hardcover,430,2016,2016,2016/12/17,2016/12/16,,,read,,,,,,,0,,,,,
26892110,The Library at Mount Char,Scott  Hawkins,"Hawkins, Scott",,"=""0553418629""","=""9780553418620""",4,4.07,Broadway Books,Paperback,388,2016,2015,2016/11/29,2016/11/29,,,read,,,,,,,0,,,,,
25499718,Children of Time,Adrian Tchaikovsky,"Tchaikovsky, Adrian",,"=""1447273281""","=""9781447273288""",3,4.30,PanMacmillan,Hardcover,600,2015,2015,2016/11/28,2016/11/28,,,read,,,,,,,0,,,,,
17855756,"Dust (Silo, #3)",Hugh Howey,"Howey, Hugh",,"=""1490904387""","=""9781490904382""",2,4.26,CreateSpace (Broad Reach Publishing),Paperback,458,2013,2013,2016/11/22,2016/11/22,,,read,,,,,,,0,,,,,
17306293,"Shift (Silo, #2)",Hugh Howey,"Howey, Hugh",,"=""""","=""""",3,4.12,Broad Reach Publishing,Kindle Edition,520,2013,2013,2016/11/20,2016/11/22,,,read,,,,,,,0,,,,,
25790952,"A Murder in Time (Kendra Donovan, #1)",Julie McElwain,"McElwain, Julie",,"=""1605989746""","=""9781605989747""",2,3.74,Pegasus Books,Hardcover,498,2016,2016,2016/11/18,2016/11/18,,,read,,,,,,,0,,,,,
28962452,Revenger,Alastair Reynolds,"Reynolds, Alastair",,"=""0575090537""","=""9780575090538""",4,3.84,Gollancz,Hardcover,425,2016,2016,2016/11/16,2016/11/16,,,read,,,,,,,0,,,,,
13453029,"Wool Omnibus (Silo, #1)",Hugh Howey,"Howey, Hugh",,"=""""","=""""",4,4.24,Broad Reach Publishing,Kindle Edition,509,2012,2012,2016/11/11,2016/11/11,,,read,,,,,,,0,,,,,
20727654,"The Paper Magician (The Paper Magician Trilogy, #1)",Charlie N. Holmberg,"Holmberg, Charlie N.",,"=""1477823832""","=""9781477823835""",2,3.63,47North,Paperback,224,2014,2014,2016/11/06,2016/11/06,,,read,,,,,,,0,,,,,
25648897,"Chains of Command (Frontlines, #4)",Marko Kloos,"Kloos, Marko",,"=""""","=""""",2,4.27,47North,Kindle Edition,386,2016,2016,2016/11/05,2016/11/05,,,read,,,,,,,0,,,,,
5393773,"Broken Angels (Takeshi Kovacs, #2)",Richard K. Morgan,"Morgan, Richard K.",,"=""""","=""""",1,4.00,,Kindle Edition,544,,2003,2016/11/01,2016/10/31,,,read,,,,,,,0,,,,,
12039893,The Drawing of the Dark,Tim Powers,"Powers, Tim",,"=""""","=""""",3,3.91,,Kindle Edition,338,,1979,2016/10/26,2016/10/26,,,read,,,,,,,0,,,,,
61903,"Shards of Honour  (Vorkosigan Saga, #1)",Lois McMaster Bujold,"Bujold, Lois McMaster",,"=""0743468422""","=""9780743468428""",4,4.12,Earthlight,Paperback,253,2003,1986,2016/10/19,2016/10/19,,,read,,,,,,,0,,,,,
5978391,"Spin State (Spin Trilogy, #1)",Chris Moriarty,"Moriarty, Chris",,"=""""","=""""",4,3.78,Spectra,Kindle Edition,642,2003,2003,2016/10/23,2016/10/17,,,read,,,,,,,0,,,,,
40445,"Altered Carbon (Takeshi Kovacs, #1)",Richard K. Morgan,"Morgan, Richard K.",,"=""0345457692""","=""9780345457691""",5,4.10,Del Rey Books,Mass Market Paperback,526,2006,2002,2016/10/17,2016/10/17,"sff, fivers","sff (#4), fivers (#19)",read,,,,,,,0,,,,,
394535,"Blood Meridian, or the Evening Redness in the West",Cormac McCarthy,"McCarthy, Cormac",,"=""0679728759""","=""9780679728757""",4,4.19,Vintage Books,Paperback,337,1992,1985,2016/10/15,2016/10/15,,,read,,,,,,,0,,,,,
28818317,Every Falling Star: The True Story of How I Survived and Escaped North Korea,Sungju Lee,"Lee, Sungju",Susan Elizabeth McClelland,"=""1419721321""","=""9781419721328""",0,4.23,Amulet Books,Hardcover,336,2016,2016,,2016/10/10,to-read,to-read (#28),to-read,,,,,,,0,,,,,
29487750,The Wonder,Emma Donoghue,"Donoghue, Emma",,"=""""","=""""",2,3.66,"Little, Brown and Company",Kindle Edition,304,2016,2016,2016/11/02,2016/10/10,,,read,,,,,,,0,,,,,
30244,"The Killing Dance (Anita Blake, Vampire Hunter, #6)",Laurell K. Hamilton,"Hamilton, Laurell K.",,"=""0425209067""","=""9780425209066""",0,4.12,Berkley Hardcover,Hardcover,368,2006,1997,,2016/10/04,,,read,,,,,,,0,,,,,
30241,"Bloody Bones (Anita Blake, Vampire Hunter #5)",Laurell K. Hamilton,"Hamilton, Laurell K.",,"=""0425205673""","=""9780425205679""",0,4.10,Berkley Hardcover,Hardcover,336,2005,1996,,2016/10/04,,,read,,,,,,,0,,,,,
30273,"The Lunatic Cafe (Anita Blake, Vampire Hunter #4)",Laurell K. Hamilton,"Hamilton, Laurell K.",,"=""0425201376""","=""9780425201374""",0,4.12,Berkley Hardcover,Hardcover,352,2005,1996,,2016/10/04,,,read,,,,,,,0,,,,,
30274,"Circus of the Damned (Anita Blake, Vampire Hunter, #3)",Laurell K. Hamilton,"Hamilton, Laurell K.",,"=""0425201392""","=""9780425201398""",0,4.16,Berkley,Paperback,320,2007,1995,,2016/10/04,,,read,,,,,,,0,,,,,
15309,"The Laughing Corpse (Anita Blake, Vampire Hunter, #2)",Laurell K. Hamilton,"Hamilton, Laurell K.",,"=""0425204669""","=""9780425204665""",0,4.11,Berkley,Paperback,301,2005,1994,,2016/10/04,,,read,,,,,,,0,,,,,
181494,"Child of Flame (Crown of Stars, #4)",Kate Elliott,"Elliott, Kate",,"=""0756400147""","=""9780756400149""",0,3.82,DAW,Mass Market Paperback,913,2001,2000,,2016/10/04,,,read,,,,,,,0,,,,,
202087,"The Burning Stone (Crown of Stars, #3)",Kate Elliott,"Elliott, Kate",,"=""0886778158""","=""9780886778156""",0,3.83,DAW Books,Mass Market Paperback,801,2000,1999,,2016/10/04,,,read,,,,,,,0,,,,,
202061,"Prince of Dogs (Crown of Stars, #2)",Kate Elliott,"Elliott, Kate",,"=""1857237234""","=""9781857237238""",0,3.89,Orbit,Paperback,612,2003,1998,,2016/10/04,,,read,,,,,,,0,,,,,
19486421,"Skin Game (The Dresden Files, #15)",Jim Butcher,"Butcher, Jim",,"=""0451464397""","=""9780451464392""",0,4.55,Roc,Hardcover,454,2014,2014,,2016/10/04,,,read,,,,,,,0,,,,,
8058301,"Ghost Story (The Dresden Files,  #13)",Jim Butcher,"Butcher, Jim",,"=""045146379X""","=""9780451463791""",0,4.25,Roc Hardcover,Hardcover,481,2011,2011,,2016/10/04,,,read,,,,,,,0,,,,,
12216302,"Cold Days (The Dresden Files, #14)",Jim Butcher,"Butcher, Jim",,"=""0451464400""","=""9780451464408""",0,4.51,Penguin Group (USA),Hardcover,515,2012,2012,,2016/10/04,,,read,,,,,,,0,,,,,
29396,"Furies of Calderon (Codex Alera, #1)",Jim Butcher,"Butcher, Jim",,"=""044101268X""","=""9780441012688""",0,4.12,Ace,Mass Market Paperback,503,2005,2004,,2016/10/04,,,read,,,,,,,0,,,,,
3475161,"Turn Coat (The Dresden Files, #11)",Jim Butcher,"Butcher, Jim",,"=""0451462564""","=""9780451462565""",0,4.44,Roc,Hardcover,420,2009,2009,,2016/10/04,,,read,,,,,,,0,,,,,
6585201,"Changes (The Dresden Files, #12)",Jim Butcher,"Butcher, Jim",,"=""045146317X""","=""9780451463173""",0,4.54,Roc Hardcover,Hardcover,438,2010,2010,,2016/10/04,,,read,,,,,,,0,,,,,
927979,"Small Favor (The Dresden Files, #10)",Jim Butcher,"Butcher, Jim",,"=""0451461894""","=""9780451461896""",0,4.43,Roc,Hardcover,420,2008,2008,,2016/10/04,,,read,,,,,,,0,,,,,
91475,"White Night (The Dresden Files, #9)",Jim Butcher,"Butcher, Jim",,"=""0451461401""","=""9780451461407""",0,4.41,Roc Hardcover,Hardcover,407,2007,2007,,2016/10/04,,,read,,,,,,,0,,,,,
91474,"Proven Guilty (The Dresden Files, #8)",Jim Butcher,"Butcher, Jim",,"=""0451461037""","=""9780451461032""",0,4.41,Roc,Mass Market Paperback,479,2007,2006,,2016/10/04,,,read,,,,,,,0,,,,,
99383,"Blood Rites (The Dresden Files, #6)",Jim Butcher,"Butcher, Jim",,"=""0451459873""","=""9780451459879""",0,4.33,Roc,Paperback,452,2004,2004,,2016/10/04,,,read,,,,,,,0,,,,,
17683,"Dead Beat (The Dresden Files, #7)",Jim Butcher,"Butcher, Jim",,"=""045146091X""","=""9780451460912""",0,4.43,Roc,Paperback,517,2006,2005,,2016/10/04,,,read,,,,,,,0,,,,,
91479,"Death Masks (The Dresden Files, #5)",Jim Butcher,"Butcher, Jim",,"=""0451459407""","=""9780451459404""",0,4.31,Roc,Mass Market Paperback,432,2003,2003,,2016/10/04,,,read,,,,,,,0,,,,,
91476,"Grave Peril (The Dresden Files, #3)",Jim Butcher,"Butcher, Jim",,"=""0451458443""","=""9780451458445""",0,4.18,ROC,Paperback,378,2001,2001,,2016/10/04,,,read,,,,,,,0,,,,,
91478,"Summer Knight (The Dresden Files, #4)",Jim Butcher,"Butcher, Jim",,"=""0451458923""","=""9780451458926""",0,4.30,Roc,Mass Market Paperback,446,2002,2002,,2016/10/04,,,read,,,,,,,0,,,,,
91477,"Fool Moon (The Dresden Files, #2)",Jim Butcher,"Butcher, Jim",,"=""0451458125""","=""9780451458124""",0,4.04,Roc,Mass Market Paperback,401,2001,2001,,2016/10/04,,,read,,,,,,,0,,,,,
17661831,The Orenda,Joseph Boyden,"Boyden, Joseph",,"=""0670064181""","=""9780670064182""",3,4.24,Hamish Hamilton,Hardcover,501,2013,2013,2016/09/30,2016/09/29,,,read,,,,,,,0,,,,,
24997064,"The Nightmare Stacks (Laundry Files, #7)",Charles Stross,"Stross, Charles",,"=""0356505340""","=""9780356505343""",1,4.22,Orbit,Hardcover,352,2016,2016,2016/09/24,2016/09/24,,,read,,,,,,,0,,,,,
25362907,The Assimilated Cuban's Guide to Quantum Santeria,Carlos Hernández,"Hernández, Carlos",,"=""1495607399""","=""9781495607394""",4,4.18,Rosarium Publishing,Paperback,240,2016,2016,2016/09/18,2016/09/18,,,read,,,,,,,0,,,,,
17834884,"A Highly Unlikely Scenario, or a Neetsa Pizza Employee's Guide to Saving the World",Rachel Cantor,"Cantor, Rachel",,"=""1612192645""","=""9781612192642""",3,2.82,Melville House,Paperback,249,2014,2014,2016/09/15,2016/09/15,,,read,,,,,,,0,,,,,
28684704,Dark Matter,Blake Crouch,"Crouch, Blake",,"=""""","=""""",3,4.11,Broadway Books,Kindle Edition,354,2016,2016,2016/09/13,2016/09/13,,,read,,,,,,,0,,,,,
23492504,The Incarnations,Susan Barker,"Barker, Susan",,"=""1501106783""","=""9781501106781""",4,3.77,Touchstone,Hardcover,371,2015,2014,2016/09/12,2016/09/11,,,read,,,,,,,0,,,,,
25526296,"Every Heart a Doorway (Wayward Children, #1)",Seanan McGuire,"McGuire, Seanan",,"=""0765385503""","=""9780765385505""",2,3.86,Tor.com,Hardcover,169,2016,2016,2016/09/07,2016/09/07,,,read,,,,,,,0,,,,,
22544764,Uprooted,Naomi Novik,"Novik, Naomi",,"=""0804179034""","=""9780804179034""",4,4.13,Del Rey,Hardcover,435,2015,2015,2016/09/07,2016/09/06,,,read,,,,,,,0,,,,,
26042254,The Last Days of New Paris,China Miéville,"Miéville, China",,"=""""","=""""",2,3.59,Del Rey,Kindle Edition,176,2016,2016,2016/09/06,2016/09/06,,,read,,,,,,,0,,,,,
29057887,The Things We Wish Were True,Marybeth Mayhew Whalen,"Whalen, Marybeth Mayhew",,"=""1503936074""","=""9781503936072""",1,3.83,Lake Union Publishing,Paperback,276,2016,2016,2016/09/01,2016/09/01,,,read,,,,,,,0,,,,,
385228,On Liberty,John Stuart Mill,"Mill, John Stuart",,"=""0140432078""","=""9780140432077""",0,3.93,Penguin Classics,Paperback,187,1985,1859,,2016/08/31,to-read,to-read (#27),to-read,,,,,,,0,,,,,
7094569,"Feed (Newsflesh Trilogy, #1)",Mira Grant,"Grant, Mira",,"=""0316081051""","=""9780316081054""",1,3.86,Orbit,Mass Market Paperback,599,2010,2010,2016/08/31,2016/08/31,,,read,,,,,,,0,,,,,
6594614,Chasm City (Revelation Space),Alastair Reynolds,"Reynolds, Alastair",,"=""""","=""""",2,4.12,Ace,Kindle Edition,708,2003,2001,2016/07/26,2016/07/25,,,read,,,,,,,0,,,,,
23751692,A Little Life,Hanya Yanagihara,"Yanagihara, Hanya",,"=""""","=""""",4,4.27,Doubleday,Kindle Edition,736,2015,2015,2016/08/07,2016/07/24,,,read,,,,,,,0,,,,,
56140,Cadillac Desert: The American West and Its Disappearing Water,Marc Reisner,"Reisner, Marc",,"=""0140178244""","=""9780140178241""",5,4.25,Penguin ,Paperback,582,1993,1986,2016/07/25,2016/07/24,fivers,fivers (#17),read,,,,,,,0,,,,,
8173470,The Child Thief,Brom,"Brom, Brom",,"=""""","=""""",1,4.10,HarperCollins e-books,Kindle Edition,508,2009,2009,2016/07/24,2016/07/23,,,read,,,,,,,0,,,,,
30422107,"Emotional Rescue: Essays on Love, Loss, and Life—With a Soundtrack",Ben Greenman,"Greenman, Ben",,"=""""","=""""",1,2.46,Little A,Kindle Edition,250,2016,2016,2016/08/08,2016/07/23,,,read,,,,,,,0,,,,,
8757361,"Finnikin of the Rock (Lumatere Chronicles, #1)",Melina Marchetta,"Marchetta, Melina",,"=""""","=""""",4,3.93,Candlewick,Kindle Edition,417,2010,2008,2016/07/23,2016/07/22,,,read,,,,,,,0,,,,,
20447745,Company Town,Madeline Ashby,"Ashby, Madeline",,"=""0857665367""","=""9780857665362""",3,3.57,Tor,Hardcover,285,2016,2016,2016/07/22,2016/07/22,,,read,,,,,,,0,,,,,
26114545,"Too Like the Lightning (Terra Ignota, #1)",Ada Palmer,"Palmer, Ada",,"=""0765378000""","=""9780765378002""",5,3.91,Tor Books,Hardcover,432,2016,2016,2016/07/05,2016/07/05,fivers,fivers (#10),read,,,,,,,0,,,,,
13539191,"Three Parts Dead (Craft Sequence, #1)",Max Gladstone,"Gladstone, Max",,"=""0765333104""","=""9780765333100""",1,3.98,Tor Books,Hardcover,336,2012,2012,2016/06/15,2016/06/16,,,read,,,,,,,0,,,,,
20404555,"League of Dragons (Temeraire, #9)",Naomi Novik,"Novik, Naomi",,"=""0345522923""","=""9780345522924""",3,4.06,Del Rey,Hardcover,380,2016,2016,2016/06/16,2016/06/14,,,read,,,,,,,0,,,,,
4599,Carter Beats the Devil,Glen David Gold,"Gold, Glen David",,"=""0786886323""","=""9780786886326""",3,4.09,Hyperion,Paperback,483,2002,2001,2016/05/21,2016/05/21,,,read,,,,,,,0,,,,,
23848027,New Moon (Luna #1),Ian McDonald,"McDonald, Ian",,"=""0765375516""","=""9780765375513""",3,3.81,Tor Books,Hardcover,398,2015,2015,2016/05/17,2016/05/17,,,read,,,,,,,0,,,,,
1130358,A Miracle of Rare Design (Birthright #21),Mike Resnick,"Resnick, Mike",,"=""0812524241""","=""9780812524246""",2,3.87,Tor Books,Paperback,247,1996,1994,,2016/05/16,,,read,,,,,,,0,,,,,
997347,The Year's Best Science Fiction,Gardner R. Dozois,"Dozois, Gardner R.","Walter Jon Williams, James Lawson, James Patrick Kelly, Michael Swanwick, John Kessel, Stephen Kraus, Pat Cadigan, Kristine Kathryn Rusch, D. Alexander Smith, Kathe Koja, Kim Newman, Connie Willis, Lucius Shepard, Steven Gould, Harry Turtledove, Eileen Gunn, Nancy Kress, Mike Resnick, Bruce McAllister, Lewis Shiner, Judith Moffett, Bruce Sterling, Robert Silverberg, George Alec Effinger, Howard Waldrop, Kim Stanley Robinson","=""0312030088""","=""9780312030087""",3,3.93,St. Martin's Press,Hardcover,612,1989,1989,,2016/05/16,,,read,,,,,,,0,,,,,
1117732,The Hugo Winners Vol 1 and 2 1955-1972,Isaac Asimov,"Asimov, Isaac",,"=""9997403711""","=""9789997403711""",4,4.38,Doubleday,Hardcover,849,,1962,,2016/05/16,,,read,,,,,,,0,,,,,
219445,The Science Fiction Hall of Fame: Volume 3: The Nebula Winners,George W. Proctor,"Proctor, George W.",Arthur C. Clarke,"=""0380793350""","=""9780380793358""",4,4.31,Avon Books,Paperback,688,1982,1981,,2016/05/16,,,read,,,,,,,0,,,,,
830990,"The Science Fiction Hall of Fame: Volume 2A (The Science Fiction Hall of Fame, #2A)",Ben Bova,"Bova, Ben","C.M. Kornbluth, Lester del Rey, Robert A. Heinlein, Theodore Sturgeon, Henry Kuttner, C.L. Moore, Eric Frank Russell, H.G. Wells, Jack Williamson, Cordwainer Smith, Poul Anderson, John W. Campbell Jr.","=""0380000385""","=""9780380000388""",4,4.33,Avon Books,Mass Market Paperback,572,1976,1973,,2016/05/16,,,read,,,,,,,0,,,,,
